"store","upc","week","move","price","sale","profit","brand","packsize","itemsize","units"
103,"3410021505",206,3,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",206,19,3.79,"",20.31,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",206,13,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",206,6,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",206,11,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",206,20,4.49,"B",-9.68,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",206,4,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",206,3,4.29,"",24.24,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",206,5,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",207,25,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",207,9,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",207,14,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",207,10,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",207,21,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",207,15,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",207,5,3.79,"",20.31,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",207,7,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",207,6,3.79,"",20.31,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",207,39,3.79,"",20.31,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",207,11,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",207,5,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",207,14,3.79,"",20.31,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",207,17,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",207,7,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",207,10,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",207,10,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",207,3,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8769210012",207,6,4.69,"B",4.43,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",208,20,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",208,24,3.19,"B",7.3,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",208,13,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",208,12,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",208,30,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",208,31,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",208,13,3.79,"",20.31,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",208,13,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",208,11,3.79,"",20.31,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",208,42,3.79,"",20.31,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",208,23,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",208,10,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",208,17,3.79,"",20.31,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",208,16,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",208,4,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",208,10,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",208,6,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",208,22,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
103,"8769210012",208,25,4.69,"B",4.43,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",209,11,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",209,6,3.19,"B",7.3,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",209,17,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",209,7,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",209,10,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",209,12,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",209,32,3.19,"B",5.32,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",209,21,3.19,"B",5.42,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",209,35,3.19,"B",5.32,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",209,114,3.19,"B",5.32,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",209,8,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",209,5,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",209,90,3.19,"B",5.32,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",209,10,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",209,6,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",209,12,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",209,9,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",209,21,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",209,10,3.29,"B",1.21,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",209,7,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",210,12,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",210,5,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",210,9,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",210,28,3.49,"B",7.16,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",210,12,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",210,11,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",210,21,3.19,"B",5.32,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",210,7,3.19,"B",5.42,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",210,25,3.19,"B",5.32,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",210,91,3.19,"B",5.32,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",210,4,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",210,5,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",210,78,3.19,"B",5.32,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",210,10,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",210,6,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",210,9,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",210,3,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",210,3,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",210,8,3.29,"B",1.21,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",210,1,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",211,7,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",211,7,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",211,55,3.19,"B",5.1,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",211,36,3.49,"B",7.16,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",211,13,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",211,18,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",211,3,3.79,"",20.31,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",211,8,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",211,6,3.79,"",20.31,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",211,34,3.79,"",20.31,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",211,12,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",211,6,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",211,22,3.79,"",20.31,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",211,13,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"8066095605",211,3,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",211,1,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8769210012",211,4,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",212,22,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",212,6,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",212,50,3.19,"B",5.1,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",212,8,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",212,18,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",212,15,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",212,3,3.79,"",20.31,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",212,5,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",212,10,3.79,"",20.31,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",212,39,3.79,"",20.31,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",212,13,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",212,8,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",212,23,3.79,"",20.31,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",212,8,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",212,9,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",212,16,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",212,4,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",212,19,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",212,6,3.19,"B",-1.88,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",212,2,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",213,16,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",213,6,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",213,15,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",213,11,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",213,23,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",213,17,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",213,5,3.79,"",20.31,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",213,9,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",213,7,3.79,"",20.31,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",213,34,3.79,"",20.31,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",213,6,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",213,26,3.49,"B",7.16,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",213,20,3.79,"",20.31,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",213,10,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",213,7,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",213,4,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",213,3,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",213,20,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",213,19,3.19,"B",-1.88,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",213,16,4.69,"B",4.43,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",214,7,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",214,6,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",214,8,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",214,10,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",214,12,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",214,12,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",214,6,3.79,"",20.31,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",214,2,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",214,6,3.79,"",20.31,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",214,24,3.79,"",20.31,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",214,9,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",214,28,3.49,"B",7.16,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",214,6,3.79,"",20.31,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",214,14,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",214,24,4.99,"B",-4.24,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",214,8,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",214,2,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",214,1,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",214,2,4.29,"",24.24,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",214,14,4.69,"B",4.43,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",215,23,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",215,5,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",215,7,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",215,5,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",215,18,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",215,5,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",215,23,3.24,"",6.79,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",215,15,3.19,"B",5.42,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",215,24,3.19,"B",5.32,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",215,75,3.19,"",5.32,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410021505",215,3,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",215,58,3.2,"",5.62,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",215,9,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",215,32,4.99,"B",-4.24,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",215,14,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",215,1,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8769210012",215,4,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",216,11,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",216,12,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",216,10,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",216,8,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",216,15,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",216,10,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",216,16,3.19,"B",5.32,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",216,14,3.19,"B",5.42,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",216,35,3.19,"B",5.32,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",216,54,3.19,"B",5.32,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",216,4,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",216,7,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",216,53,3.19,"B",5.32,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",216,7,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",216,9,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",216,3,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",216,7,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",216,4,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",216,2,4.29,"",24.24,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",216,5,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",217,11,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",217,11,3.26,"",9.29,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",217,8,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",217,5,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",217,16,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",217,7,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",217,1,3.79,"",20.31,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",217,1,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",217,9,3.79,"",20.31,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",217,26,3.74,"B",19.25,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",217,47,3.19,"B",7.21,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",217,6,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",217,20,3.7,"B",18.37,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",217,51,3.19,"B",7.21,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",217,4,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",217,11,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",217,7,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8417330130",217,6,3.19,"B",-1.88,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",217,10,4.69,"B",4.43,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",218,10,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",218,2,3.19,"B",7.3,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",218,27,3.19,"B",5.1,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",218,18,3.52,"",7.95,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",218,18,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",218,8,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",218,2,3.79,"",20.31,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",218,9,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",218,4,3.79,"",20.31,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",218,11,3.79,"",20.31,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",218,49,3.19,"B",7.21,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",218,5,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",218,6,3.79,"",20.31,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",218,32,3.19,"B",7.21,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",218,4,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",218,11,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",218,5,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",218,4,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",218,6,3.19,"B",-1.88,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",218,8,4.69,"B",4.43,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",220,7,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",220,18,3.19,"B",7.3,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",220,17,3.54,"B",14.49,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",220,15,3.77,"B",14.05,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",220,16,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",220,8,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",220,32,2.99,"B",-1,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",220,9,3.19,"B",5.42,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",220,31,2.99,"B",-1,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",220,124,2.99,"B",-1,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",220,9,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",220,7,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",220,69,2.99,"B",-1,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",220,15,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",220,4,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",220,8,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",220,7,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",220,7,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",220,8,3.46,"",6.06,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",220,4,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",221,14,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",221,4,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",221,9,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",221,11,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",221,20,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",221,13,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",221,4,3.79,"",20.31,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",221,2,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",221,6,3.79,"",20.31,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",221,17,3.69,"B",18.15,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",221,12,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",221,5,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",221,18,3.7,"B",18.37,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",221,8,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",221,20,4.99,"B",-4.24,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",221,4,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",221,16,4.49,"B",-9.68,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",221,2,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",221,13,3.19,"B",-1.88,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",221,4,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",222,21,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",222,18,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",222,13,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",222,5,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",222,17,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",222,16,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",222,4,3.79,"",20.31,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410015505",222,3,3.79,"",20.31,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",222,13,3.79,"",20.31,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",222,9,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",222,2,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",222,23,3.79,"",20.31,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",222,9,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",222,19,4.99,"B",-4.24,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",222,3,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",222,18,4.49,"B",-9.68,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",222,2,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",222,1,4.29,"",24.24,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",222,16,4.69,"B",4.43,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",223,12,3.67,"",19.42,"BUDWEISER BEER","6","12","oz"
103,"1820000784",223,13,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",223,5,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",223,14,4.17,"",22.3,"MICHELOB REGULAR BEE","6","12","oz"
